brand,model,name,year,unique__id,price,number_images,body_type,km,vehicle_engine,preprocessed_brand,preprocessed_model,preprocessed_body_type,preprocessed_price,preprocessed_km,preprocessed_vehicle_engine,text_content
BMW,R 1200 GS Adventure,2009 BMW R 1200 GS Adventure MY10,2009,635bb1cc4d28402f7d11b0bfde4b5fbf1fd4457be6dbc8b10f9950f5a5e952fe,14000,14,Adventure Touring,50912.0,1170,bmw,r 1200 gs adventur,adventur tour,14000,50912.0,1170,bmw bmw adventur tour 14000 50912.0 1170
BMW,R 1200 GS Adventure,2007 BMW R 1200 GS Adventure,2007,12088d7332622ea8dedbf9c2b436f3ce2fa6221b642a18e948083f9098ad9357,12650,12,Adventure Touring,56473.0,1170,bmw,r 1200 gs adventur,adventur tour,12650,56473.0,1170,bmw bmw adventur tour 12650 56473.0 1170
BMW,R 1200 GS Adventure,2018 BMW R 1200 GS Adventure,2018,29288e7d9e7c6900ebbac3457bd9e0516a96f638bea8ece0859d77e40d3c1bf3,26290,15,Adventure Touring,1000.0,1170,bmw,r 1200 gs adventur,adventur tour,26290,1000.0,1170,bmw bmw adventur tour 26290 1000.0 1170
BMW,R 1200 GS Adventure,2015 BMW R 1200 GS Adventure,2015,c2277a2d11e95b577abe7c9879a334b2b35456e33687b7903d56ced4ac8cd683,22000,17,Adventure Touring,41538.0,1170,bmw,r 1200 gs adventur,adventur tour,22000,41538.0,1170,bmw bmw adventur tour 22000 41538.0 1170
BMW,R 1200 GS Adventure,2016 BMW R 1200 GS Adventure,2016,178178fa512e2ce433d6aa22ae5bc4b8b2f5d83341adb9c89b2144faf5afb56f,22990,20,Adventure Touring,27769.0,1170,bmw,r 1200 gs adventur,adventur tour,22990,27769.0,1170,bmw bmw adventur tour 22990 27769.0 1170
BMW,R 1200 GS Adventure,2017 BMW R 1200 GS Adventure MY18,2017,c9a42c799b05f9dd7e27b37b500f62fec6d158c4187c08e3b48e953ee2f444a9,26990,9,Adventure Touring,1776.0,1170,bmw,r 1200 gs adventur,adventur tour,26990,1776.0,1170,bmw bmw adventur tour 26990 1776.0 1170
BMW,R 1200 GS Adventure ESA,2010 BMW R 1200 GS Adventure ESA,2010,fe5ec2189f32793504442fdbfa27480377d40ffa78335e75de3592113fd93bb3,15500,6,Adventure Touring,30400.0,1170,bmw,r 1200 gs adventur esa,adventur tour,15500,30400.0,1170,bmw bmw adventur tour 15500 30400.0 1170
BMW,R 1200 GS Adventure ESA,2011 BMW R 1200 GS Adventure ESA,2011,2e3995621719d64207253b84a5a73263a0037d790c2750bd9d69c916a71f23fc,14000,8,Adventure Touring,77504.0,1170,bmw,r 1200 gs adventur esa,adventur tour,14000,77504.0,1170,bmw bmw adventur tour 14000 77504.0 1170
BMW,R 1200 GS Adventure Rallye X,2018 BMW R 1200 GS Adventure Rallye X,2018,52999380bab6edb088d902ad9d1e8f4e6f5ff9707953427fd38d9f37b4ebac3d,25990,20,Adventure Touring,7308.0,1170,bmw,r 1200 gs adventur rally x,adventur tour,25990,7308.0,1170,bmw bmw adventur tour 25990 7308.0 1170
BMW,R 1200 GS Adventure Triple Black,2016 BMW R 1200 GS Adventure Triple Black MY17,2016,566c00c6a4df6ca3ef426c818281634e600e882b4bfaf63b49b22b83598512a0,30000,15,Adventure Touring,8900.0,1170,bmw,r 1200 gs adventur tripl black,adventur tour,30000,8900.0,1170,bmw bmw adventur tour 30000 8900.0 1170
BMW,R 1200 GS Adventure Triple Black,2017 BMW R 1200 GS Adventure Triple Black,2017,f0f558f2fd6b87be1c801099b7e4edc9aaa50edabd2d7748a22806c5314d9f70,26500,9,Adventure Touring,23000.0,1170,bmw,r 1200 gs adventur tripl black,adventur tour,26500,23000.0,1170,bmw bmw adventur tour 26500 23000.0 1170
BMW,R 1200 R 90 Year Anniversary Special Edition,2013 BMW R 1200 R 90 Year Anniversary Special Edition,2013,187bcf60df2a204c7980c47e5da2fb30789daec47e94a91fac105443e636eeed,12499,20,Naked,17701.0,1170,bmw,r 1200 r 90 year anniversari special edit,nake,12499,17701.0,1170,bmw bmw nake 12499 17701.0 1170
KTM,1190 RC8 R,2009 KTM 1190 RC8 R,2009,97c1186e5d5d531d2130d9d096100b0866dc3b6d7ace93ec6e6d8c9e516eb914,11990,3,Super Sport,17000.0,1195,ktm,1190 rc8 r,super sport,11990,17000.0,1195,ktm ktm super sport 11990 17000.0 1195
KTM,1190 Adventure,2013 KTM 1190 Adventure,2013,55ff054485ba806c87e1a855b938c0bd60eee36521ffcdd7fe6d74c0003e2990,14500,5,Adventure Touring,8400.0,1195,ktm,1190 adventur,adventur tour,14500,8400.0,1195,ktm ktm adventur tour 14500 8400.0 1195
KTM,1190 Adventure R,2016 KTM 1190 Adventure R,2016,020fdc5661e944f88ef4151d85b84321dfd7c2381696d1d6282db3da33013637,19500,5,Adventure Touring,100.0,1195,ktm,1190 adventur r,adventur tour,19500,100.0,1195,ktm ktm adventur tour 19500 100.0 1195
KTM,1190 Adventure R,2016 KTM 1190 Adventure R,2016,36a05250f1e53f90f3585ce87f8fd5bc71247467d1c90901e973f37e730de936,17500,5,Adventure Touring,9913.0,1195,ktm,1190 adventur r,adventur tour,17500,9913.0,1195,ktm ktm adventur tour 17500 9913.0 1195
KTM,1190 Adventure R,2013 KTM 1190 Adventure R,2013,dd747e1c41f6c3f08dd876a77963c0aaa8bc4fc5cd90092c26d68be9faf5b6b3,15990,14,Adventure Touring,15191.0,1195,ktm,1190 adventur r,adventur tour,15990,15191.0,1195,ktm ktm adventur tour 15990 15191.0 1195
KTM,1190 Adventure R,2015 KTM 1190 Adventure R,2015,6cdb12143a5ad93442deacc1b173ad620df7bcd8cf6a3be3a2dce29c383dd4f7,17490,25,Adventure Touring,26835.0,1195,ktm,1190 adventur r,adventur tour,17490,26835.0,1195,ktm ktm adventur tour 17490 26835.0 1195
KTM,1190 Adventure EDS,2014 KTM 1190 Adventure EDS,2014,6d93b6bf8a50feedae2ee74a30a3acbf47652c8bc88b5a63137b2527af5c5766,14295,9,Adventure Touring,20114.0,1195,ktm,1190 adventur ed,adventur tour,14295,20114.0,1195,ktm ktm adventur tour 14295 20114.0 1195
KTM,1190 Adventure EDS,2015 KTM 1190 Adventure EDS,2015,bfd0b12fcf52ee0eb1af25e763a921809040bfb213dd9ad59b44fbee38bf4b2f,11500,19,Adventure Touring,34070.0,1195,ktm,1190 adventur ed,adventur tour,11500,34070.0,1195,ktm ktm adventur tour 11500 34070.0 1195
KTM,1190 Adventure EDS,2014 KTM 1190 Adventure EDS,2014,2c966e0d6e4cb68bfddbe198701b6d6deb3e13b60e193f702175813b75fab206,12500,6,Adventure Touring,34692.0,1195,ktm,1190 adventur ed,adventur tour,12500,34692.0,1195,ktm ktm adventur tour 12500 34692.0 1195
KTM,1190 Adventure EDS,2016 KTM 1190 Adventure EDS,2016,71ce152293e22f296ccd2e876e0bbf77be983218ec6de2a444b33e4c8b54e23c,13990,12,Adventure Touring,41875.0,1195,ktm,1190 adventur ed,adventur tour,13990,41875.0,1195,ktm ktm adventur tour 13990 41875.0 1195
Ducati,1098 R,2008 Ducati 1098 R,2008,1bb15991a359e088d3792625644722bb1028f981e4a0b300ce3afad0f9a60863,31000,14,Super Sport,8003.0,1198,ducati,1098 r,super sport,31000,8003.0,1198,ducati ducati super sport 31000 8003.0 1198
Ducati,1098 R,2008 Ducati 1098 R,2008,dda3baa81eb5ac762283eb917a738473a6849a4e743863483a10fcfefcd901ca,28990,4,Super Sport,5501.0,1198,ducati,1098 r,super sport,28990,5501.0,1198,ducati ducati super sport 28990 5501.0 1198
Ducati,1098 R,2008 Ducati 1098 R,2008,6b009718e0114fbdc7eb7bf1e78fbe34465d0befab1ac277cafae2312e6013ce,30000,20,Super Sport,10320.0,1198,ducati,1098 r,super sport,30000,10320.0,1198,ducati ducati super sport 30000 10320.0 1198
Ducati,1198 S,2010 Ducati 1198 S,2010,c3c1886d1259f0a0b0e414afd2be3a94e1611b82a9dcd54a639edbce608d2361,18500,12,Super Sport,14000.0,1198,ducati,1198,super sport,18500,14000.0,1198,ducati ducati super sport 18500 14000.0 1198
Ducati,1198 S,2009 Ducati 1198 S,2009,c80e1846f63ccb3da62d088010f84a35a3cf1f44ec89eef1926cf2b3ef1480b0,16000,8,Super Sport,21000.0,1198,ducati,1198,super sport,16000,21000.0,1198,ducati ducati super sport 16000 21000.0 1198
Ducati,Panigale R,2015 Ducati Panigale R,2015,5d1484e26f2e8c0d1f76a0566b6d3cb9e61ec0876330208279c6b73a82c4ca84,33900,10,Super Sport,5400.0,1198,ducati,panigal r,super sport,33900,5400.0,1198,ducati ducati super sport 33900 5400.0 1198
Ducati,Panigale R,2017 Ducati Panigale R,2017,423da24726ae5bb775c163c163018a4d3f4c99cd2489cdc6b2586c084f0c011d,33990,10,Super Sport,2919.0,1198,ducati,panigal r,super sport,33990,2919.0,1198,ducati ducati super sport 33990 2919.0 1198
Ducati,1199 Panigale,2015 Ducati 1199 Panigale,2015,dedb6169185c57cc0e311741b406b010969f28a26142c6e8971b472eb3735608,21000,11,Super Sport,10000.0,1198,ducati,1199 panigal,super sport,21000,10000.0,1198,ducati ducati super sport 21000 10000.0 1198
Ducati,1199 Panigale,2013 Ducati 1199 Panigale,2013,b0fccfa8725aa25b085d5bdabdbdb45a8565fdc1c780cefe08da04362da5da50,17500,2,Super Sport,11300.0,1198,ducati,1199 panigal,super sport,17500,11300.0,1198,ducati ducati super sport 17500 11300.0 1198
Ducati,1199 Panigale,2012 Ducati 1199 Panigale,2012,f99c286000a1ac722214e4f06295c4204689d4106a486d607d830536fed5450c,19500,5,Super Sport,13000.0,1198,ducati,1199 panigal,super sport,19500,13000.0,1198,ducati ducati super sport 19500 13000.0 1198
Ducati,1199 Panigale S,2013 Ducati 1199 Panigale S,2013,f09913e5f74f4660177857a6daa2c626aa6674ca552a324bb7126a3256dd3e31,20500,14,Super Sport,10788.0,1198,ducati,1199 panigal,super sport,20500,10788.0,1198,ducati ducati super sport 20500 10788.0 1198
Ducati,1199 Panigale S,2012 Ducati 1199 Panigale S,2012,eae12eb04714fd54524259bbccf9da93d5c7c4507b3f3bbbc2fa16d52064a225,21500,4,Super Sport,3800.0,1198,ducati,1199 panigal,super sport,21500,3800.0,1198,ducati ducati super sport 21500 3800.0 1198
Ducati,1199 Panigale S,2012 Ducati 1199 Panigale S,2012,120378147dbc606baa337cb33f6f7e7b19ad4e94f47f53cd289940f7026000b2,21500,5,Super Sport,2200.0,1198,ducati,1199 panigal,super sport,21500,2200.0,1198,ducati ducati super sport 21500 2200.0 1198
Ducati,1199 Panigale S,2013 Ducati 1199 Panigale S,2013,53aeba5317c2283e3ea06043f9472195993cfa2a7ad17511aeae62a023a878a1,17900,9,Super Sport,20000.0,1198,ducati,1199 panigal,super sport,17900,20000.0,1198,ducati ducati super sport 17900 20000.0 1198
Ducati,1199 Panigale S,2012 Ducati 1199 Panigale S,2012,56c03c64257da2c5aa6fd44be4623cd2cfba8bb12b57d5bbf72c73a533a069e1,18000,6,Super Sport,9700.0,1198,ducati,1199 panigal,super sport,18000,9700.0,1198,ducati ducati super sport 18000 9700.0 1198
Ducati,Monster 1200 ABS,2014 Ducati Monster 1200 ABS,2014,8faa5bc56fcd9f616fcc815597f30f3889d8c2fa60c19730b8389892be265f76,14000,5,Naked,8631.0,1198,ducati,monster 1200 ab,nake,14000,8631.0,1198,ducati ducati nake 14000 8631.0 1198
Ducati,Monster 1200 ABS,2014 Ducati Monster 1200 ABS,2014,45d79799c5f251c84b15be5eac3df9f44fa47ea5dfe3e5686225826c81dc3937,12800,11,Naked,3900.0,1198,ducati,monster 1200 ab,nake,12800,3900.0,1198,ducati ducati nake 12800 3900.0 1198
Ducati,Monster 1200 S ABS,2016 Ducati Monster 1200 S ABS,2016,30855b6b6800a40aa128c892a8ba7c4de79c2225a87474dd31613573a7ce8838,18000,15,Naked,3000.0,1198,ducati,monster 1200 ab,nake,18000,3000.0,1198,ducati ducati nake 18000 3000.0 1198
Ducati,Monster 1200 S ABS,2014 Ducati Monster 1200 S ABS MY15,2014,7b6c17a62f6e036d81a07025854c1767626cf91db454cd434e1ea79b20be8ab8,15500,1,Naked,1950.0,1198,ducati,monster 1200 ab,nake,15500,1950.0,1198,ducati ducati nake 15500 1950.0 1198
Ducati,Monster 1200 S ABS,2014 Ducati Monster 1200 S ABS,2014,26cf328d50c8fa8020daf30afb17059c19cbc25a7316c049a83419d29bdced67,15000,7,Naked,27796.0,1198,ducati,monster 1200 ab,nake,15000,27796.0,1198,ducati ducati nake 15000 27796.0 1198
Ducati,Monster 1200 S ABS,2017 Ducati Monster 1200 S ABS,2017,37fa731c31733e76b4603c0b8c1fa58f6def1c0b876d7ae430d84dce00987014,21000,4,Naked,5000.0,1198,ducati,monster 1200 ab,nake,21000,5000.0,1198,ducati ducati nake 21000 5000.0 1198
Ducati,1199 Panigale R ABS,2013 Ducati 1199 Panigale R ABS,2013,4910c5941febdfce3c27cc0189a73ee9af6830dbc51615fc721fa5f8ac40a589,32500,8,Super Sport,9000.0,1198,ducati,1199 panigal r ab,super sport,32500,9000.0,1198,ducati ducati super sport 32500 9000.0 1198
Ducati,1199 Panigale R ABS,2014 Ducati 1199 Panigale R ABS,2014,7446abe15e5aee968a44c65b182f4580abf879b04787b98a2c1c933d80ace72b,28999,4,Super Sport,6820.0,1198,ducati,1199 panigal r ab,super sport,28999,6820.0,1198,ducati ducati super sport 28999 6820.0 1198
Ducati,Multistrada 1200 Enduro,2016 Ducati Multistrada 1200 Enduro,2016,eae7c7bec51032a118d8eac69d4edfd61483ac785d0e1dcde6c91b285354f2cc,18500,15,Adventure Touring,38000.0,1198,ducati,multistrada 1200 enduro,adventur tour,18500,38000.0,1198,ducati ducati adventur tour 18500 38000.0 1198
Ducati,Multistrada 1200 Enduro,2016 Ducati Multistrada 1200 Enduro,2016,cafadbeeefab7716a065c0bdffc2a5c8d908cfaa8364585a3983fcf21451f2ad,21990,9,Adventure Touring,25027.0,1198,ducati,multistrada 1200 enduro,adventur tour,21990,25027.0,1198,ducati ducati adventur tour 21990 25027.0 1198
Ducati,Multistrada 1200 Enduro,2017 Ducati Multistrada 1200 Enduro,2017,cb78a63c1a3e5ac89d653cc34e90890a11b6c932018dd204ea00c5426e97f075,23000,15,Adventure Touring,1500.0,1198,ducati,multistrada 1200 enduro,adventur tour,23000,1500.0,1198,ducati ducati adventur tour 23000 1500.0 1198
Ducati,Multistrada 1200 Enduro,2017 Ducati Multistrada 1200 Enduro,2017,32546ed7b3fb8504e43dde78e07cc7d98bbe2425d736040006859531483e6d22,23990,6,Adventure Touring,2.0,1198,ducati,multistrada 1200 enduro,adventur tour,23990,2.0,1198,ducati ducati adventur tour 23990 2.0 1198
Ducati,Multistrada 1200 Enduro,2017 Ducati Multistrada 1200 Enduro,2017,e98111b80a38cfd803efec8f37b60e88f5bae6670845ddee111f7f6c7759dbce,23990,7,Adventure Touring,2002.0,1198,ducati,multistrada 1200 enduro,adventur tour,23990,2002.0,1198,ducati ducati adventur tour 23990 2002.0 1198
Ducati,Multistrada 1200 Enduro,2016 Ducati Multistrada 1200 Enduro,2016,72f774d6d910c771f9f7fa002eded793fff5142c5e61ba2694bffd62e9908e97,19990,11,Adventure Touring,8396.0,1198,ducati,multistrada 1200 enduro,adventur tour,19990,8396.0,1198,ducati ducati adventur tour 19990 8396.0 1198
Ducati,Multistrada 1200 Enduro,2016 Ducati Multistrada 1200 Enduro,2016,c29659f2ef4548992bc67b22a09adb6795ef604cb38ac88a50c3a63ef6476054,22990,10,Adventure Touring,2432.0,1198,ducati,multistrada 1200 enduro,adventur tour,22990,2432.0,1198,ducati ducati adventur tour 22990 2432.0 1198
Ducati,1199 Panigale S Tricolore,2012 Ducati 1199 Panigale S Tricolore,2012,a17519834c3d52d64d8ccce3a8adcaa8511f8fa9a39f1b9d24c8c0dc19b2dbbd,23490,20,Super Sport,17388.0,1198,ducati,1199 panigal tricolor,super sport,23490,17388.0,1198,ducati ducati super sport 23490 17388.0 1198
Ducati,1199 Panigale S Tricolore,2012 Ducati 1199 Panigale S Tricolore,2012,6f3d4796f58ec808ed349d33933a746d036cb2793dabe9e60ae6c163b2a08340,23000,16,Super Sport,8670.0,1198,ducati,1199 panigal tricolor,super sport,23000,8670.0,1198,ducati ducati super sport 23000 8670.0 1198
Ducati,1199 Panigale S Tricolore,2013 Ducati 1199 Panigale S Tricolore,2013,13abd8aae99542cd8c5cc74314bc3cae9f3c1bfb417e517c56eac315d17fe32e,21990,5,Super Sport,26442.0,1198,ducati,1199 panigal tricolor,super sport,21990,26442.0,1198,ducati ducati super sport 21990 26442.0 1198
Ducati,1199 Panigale S Tricolore,2012 Ducati 1199 Panigale S Tricolore,2012,5ab630294ee3a52a77af1917f8415e64df25743d288050cc161edba385384e70,23000,9,Super Sport,9500.0,1198,ducati,1199 panigal tricolor,super sport,23000,9500.0,1198,ducati ducati super sport 23000 9500.0 1198
Ducati,Multistrada 1200 S Touring,2011 Ducati Multistrada 1200 S Touring,2011,60a6f50bacb52f355c3f00ff020480f05194779f0153d9e9b6ac9618ff56c165,12500,10,Adventure Touring,32500.0,1198,ducati,multistrada 1200 tour,adventur tour,12500,32500.0,1198,ducati ducati adventur tour 12500 32500.0 1198
Ducati,Multistrada 1200 S Touring,2015 Ducati Multistrada 1200 S Touring,2015,541bb9c93667169d480ea785bc6e894d15a702cff779670657305c1fa71a43c0,14990,7,Adventure Touring,39100.0,1198,ducati,multistrada 1200 tour,adventur tour,14990,39100.0,1198,ducati ducati adventur tour 14990 39100.0 1198
Ducati,Multistrada 1200 S Touring,2014 Ducati Multistrada 1200 S Touring,2014,1fa6e1b830728cfd2edee23ac08ce18ee01cd6af9455be52adf324711046dd0c,16900,10,Adventure Touring,14466.0,1198,ducati,multistrada 1200 tour,adventur tour,16900,14466.0,1198,ducati ducati adventur tour 16900 14466.0 1198
Ducati,Multistrada 1200 S Touring,2010 Ducati Multistrada 1200 S Touring,2010,961ff970e367ccbed25cbb3c17adb2899439fe2bdba17725f5b9e1107e963538,10900,7,Adventure Touring,43000.0,1198,ducati,multistrada 1200 tour,adventur tour,10900,43000.0,1198,ducati ducati adventur tour 10900 43000.0 1198
Ducati,Multistrada 1200 Enduro Pro,2018 Ducati Multistrada 1200 Enduro Pro,2018,3da28a2a9c266ea36880a11796579c3a4cb27e563603df1939072cf89b98940c,30990,9,Adventure Touring,3.0,1198,ducati,multistrada 1200 enduro pro,adventur tour,30990,3.0,1198,ducati ducati adventur tour 30990 3.0 1198
Buell,X1 Lightning,1999 Buell X1 Lightning,1999,399f2590b874021d1afb0162fbe62100612fa747a6ae64ab8b3c0ecb631baf49,10000,4,Naked,32000.0,1199,buell,x1 lightn,nake,10000,32000.0,1199,buell buell nake 10000 32000.0 1199
Yamaha,Super Tenere (XT1200Z),2013 Yamaha Super Tenere (XT1200Z),2013,d439f4daac823acb16f83b92fa5411848a3228ee0ffcfda17066721f82c7f227,9750,15,Adventure Touring,50900.0,1199,yamaha,super tener ( xt1200z ),adventur tour,9750,50900.0,1199,yamaha yamaha adventur tour 9750 50900.0 1199
Yamaha,Super Tenere (XT1200Z),2010 Yamaha Super Tenere (XT1200Z),2010,ccd11d8e61a84784fff4f19a235e32d2f543ed18a995b02bd7ce7a485e2f7d11,24990,23,Adventure Touring,14780.0,1199,yamaha,super tener ( xt1200z ),adventur tour,24990,14780.0,1199,yamaha yamaha adventur tour 24990 14780.0 1199
Yamaha,Super Tenere (XT1200Z),2010 Yamaha Super Tenere (XT1200Z),2010,80a2c484e06b49c24f8878c1ca3a25ab774e53e07051e988069359a14306130e,9990,23,Adventure Touring,33027.0,1199,yamaha,super tener ( xt1200z ),adventur tour,9990,33027.0,1199,yamaha yamaha adventur tour 9990 33027.0 1199
Yamaha,Super Tenere ES (XT1200ZE),2018 Yamaha Super Tenere ES (XT1200ZE) MY17,2018,474445ddf4acbf9aa2b859be51380ee50d3dc540b926a579970dc8ed1880975c,21499,5,Adventure Touring,,1199,yamaha,super tener es ( xt1200ze ),adventur tour,21499,,1199,yamaha yamaha adventur tour 21499 nan 1199
Yamaha,Super Tenere ES (XT1200ZE),2015 Yamaha Super Tenere ES (XT1200ZE),2015,963069e1db6902c3556d919e11cdb7a880b111c77435319a78ffe49c589ffa57,21190,5,Adventure Touring,2102.0,1199,yamaha,super tener es ( xt1200ze ),adventur tour,21190,2102.0,1199,yamaha yamaha adventur tour 21190 2102.0 1199
Yamaha,Super Tenere ES (XT1200ZE),2018 Yamaha Super Tenere ES (XT1200ZE) MY17,2018,f347492661ebee1369c5788a5f8dca19128151bf9e2f19d7f92f1f1d1931e92a,21990,32,Adventure Touring,100.0,1199,yamaha,super tener es ( xt1200ze ),adventur tour,21990,100.0,1199,yamaha yamaha adventur tour 21990 100.0 1199
Triumph,Thruxton 1200,2016 Triumph Thruxton 1200,2016,c072c8e8e90a74885389a527c75cac3748742cba024bd1cbf928abacbcbe8382,15000,9,Naked,4500.0,1200,triumph,thruxton 1200,nake,15000,4500.0,1200,triumph triumph nake 15000 4500.0 1200
Triumph,Thruxton 1200,2016 Triumph Thruxton 1200,2016,df7a07c2369898f713ad9a6182d3adb2e9210d7a845fe28bce0cc505bdeb7acc,15490,20,Naked,2405.0,1200,triumph,thruxton 1200,nake,15490,2405.0,1200,triumph triumph nake 15490 2405.0 1200
Triumph,Bonneville T120,2017 Triumph Bonneville T120,2017,ea5ab6e3456931ae0deebd8acdb70d4d095b82b3e2d565842cad211029118583,14990,20,Naked,5990.0,1200,triumph,bonnevil t120,nake,14990,5990.0,1200,triumph triumph nake 14990 5990.0 1200
Triumph,Bonneville T120,2018 Triumph Bonneville T120 MY17,2018,e0047ae994fa1b124e886b59a88279561b6662708f483997c6bad0700457c073,14750,5,Naked,11638.0,1200,triumph,bonnevil t120,nake,14750,11638.0,1200,triumph triumph nake 14750 11638.0 1200
Triumph,Bonneville T120,2018 Triumph Bonneville T120 MY17,2018,41247f730c541e14a9ee6ab61e2ed44ac54871cbcdaf1c528b8881527fe6a9ab,17660,20,Naked,160.0,1200,triumph,bonnevil t120,nake,17660,160.0,1200,triumph triumph nake 17660 160.0 1200
Triumph,Bonneville T120,2017 Triumph Bonneville T120,2017,22149acc4fff8ebe9c6af70d432d20ef59929d0f0bff9b0a41ceed99fde18c1e,14990,5,Naked,10142.0,1200,triumph,bonnevil t120,nake,14990,10142.0,1200,triumph triumph nake 14990 10142.0 1200
Triumph,Bonneville T120,2017 Triumph Bonneville T120,2017,95a809d09bc33d5d9a0d4f407698c30d7537f2655a0b82e93d65c85246fb36d6,15490,12,Naked,1218.0,1200,triumph,bonnevil t120,nake,15490,1218.0,1200,triumph triumph nake 15490 1218.0 1200
Triumph,Speed Twin 1200,2019 Triumph Speed Twin 1200,2019,44e9cd5561339eb721e831a4269045ceb696bba8b7c2d6e0853ee099145bdbc2,20000,6,Naked,,1200,triumph,speed twin 1200,nake,20000,,1200,triumph triumph nake 20000 nan 1200
Triumph,Thruxton 1200 R,2016 Triumph Thruxton 1200 R MY17,2016,f1d68bef3ab0d5e354c16d8751ff2dcdf984a48affac876748574e6fbbead1b2,17990,0,Naked,2302.0,1200,triumph,thruxton 1200 r,nake,17990,2302.0,1200,triumph triumph nake 17990 2302.0 1200
Triumph,Thruxton 1200 R,2016 Triumph Thruxton 1200 R MY17,2016,5d36b6249a09d7bd20374ba18dcf12c08cd13d2853d96e0b0161daaa974fefe9,17500,5,Naked,15269.0,1200,triumph,thruxton 1200 r,nake,17500,15269.0,1200,triumph triumph nake 17500 15269.0 1200
Triumph,Thruxton 1200 R,2016 Triumph Thruxton 1200 R MY17,2016,5fdf11b1891e671f5a19c95d1caea615954e57a93cc13de9e67594c22052d2ac,16990,20,Naked,2645.0,1200,triumph,thruxton 1200 r,nake,16990,2645.0,1200,triumph triumph nake 16990 2645.0 1200
Triumph,Thruxton 1200 R,2016 Triumph Thruxton 1200 R MY17,2016,afe25760e23bc805c34c86dab4a05f16509e833cdf7cb6fdf3a9db1025b15d41,18990,20,Naked,12257.0,1200,triumph,thruxton 1200 r,nake,18990,12257.0,1200,triumph triumph nake 18990 12257.0 1200
Triumph,Thruxton 1200 R,2016 Triumph Thruxton 1200 R MY17,2016,4f035b3cc30d60c786b23ba98781303f375e99f524157de5ac5afe82732a2556,18790,8,Naked,4047.0,1200,triumph,thruxton 1200 r,nake,18790,4047.0,1200,triumph triumph nake 18790 4047.0 1200
Triumph,Thruxton 1200 R,2016 Triumph Thruxton 1200 R MY17,2016,8eff068e753df01607a225c71de8621111bdfe48330206d18a7fe47025ad4901,37990,33,Naked,3200.0,1200,triumph,thruxton 1200 r,nake,37990,3200.0,1200,triumph triumph nake 37990 3200.0 1200
Triumph,Thruxton 1200 R,2016 Triumph Thruxton 1200 R MY17,2016,b82c277ac1dc719d1c90d6b048241066ea63fc9e622d8e67f918081fffc72ab2,18500,8,Naked,8000.0,1200,triumph,thruxton 1200 r,nake,18500,8000.0,1200,triumph triumph nake 18500 8000.0 1200
Moto Guzzi,Griso 1200 8V SE,2010 Moto Guzzi Griso 1200 8V SE,2010,292ddde54336d0f3444cd4d36dd58f0e6aa8cf63124ec025dc45f09414cdc99d,18500,13,Naked,3300.0,1200,moto guzzi,griso 1200 8v se,nake,18500,3300.0,1200,moto guzzi moto guzzi nake 18500 3300.0 1200
Triumph,Bonneville Bobber,2016 Triumph Bonneville Bobber MY17,2016,aaa3f8983662c5b2c49ad2345bb53ac99771dacd60ae64e311e916762859f889,15990,17,Naked,1800.0,1200,triumph,bonnevil bobber,nake,15990,1800.0,1200,triumph triumph nake 15990 1800.0 1200
Triumph,Bonneville Bobber,2017 Triumph Bonneville Bobber,2017,216b0d62fd22d58d9f924ff9e0633de95b5d1426752f695b3f1b94e555813baa,14995,6,Naked,3500.0,1200,triumph,bonnevil bobber,nake,14995,3500.0,1200,triumph triumph nake 14995 3500.0 1200
Triumph,Bonneville Bobber,2017 Triumph Bonneville Bobber,2017,6361671c31432ac6dbd75781824df89160c4cfb58c7ad36b21929f1c6f3d4a16,13800,0,Naked,1800.0,1200,triumph,bonnevil bobber,nake,13800,1800.0,1200,triumph triumph nake 13800 1800.0 1200
Triumph,Bonneville Bobber,2017 Triumph Bonneville Bobber,2017,7ae6ff7065f11d1e864ed7bcc67534062a20a7f297395fb5f5a99f21d52c1256,16990,0,Naked,100.0,1200,triumph,bonnevil bobber,nake,16990,100.0,1200,triumph triumph nake 16990 100.0 1200
